time,load_Nord,load_West,load_Ost,load_Süd,wind_Nord,wind_West,wind_Ost,wind_Süd,pv_Nord,pv_West,pv_Ost,pv_Süd
2025-04-04 23:00:00,7405.862894999999,13165.97848,8228.73655,12343.104825,0.2516720045018279,0.1413043321671985,0.0927342505600949,0.033464534078476,0.0,0.0,0.0,0.0
2025-04-05 00:00:00,7281.583245,12945.036880000001,8090.648050000001,12135.972075,0.2747028492691289,0.1199575793497005,0.096155431694765,0.0266546932967167,0.0,0.0,0.0,0.0
2025-04-05 01:00:00,7261.271594999999,12908.92728,8068.0795499999995,12102.119324999998,0.3084164909174504,0.0969150369237464,0.1162018003409156,0.0219237748847788,0.0,0.0,0.0,0.0
2025-04-05 02:00:00,7384.886235,13128.686640000002,8205.429150000002,12308.143725,0.3252125476100879,0.0854807277751847,0.1515550302371606,0.0183068010752815,0.0,0.0,0.0,0.0
2025-04-05 03:00:00,7726.82913,13736.585120000002,8585.3657,12878.048550000001,0.3344856140894279,0.0836624762331849,0.1500113960928049,0.0125883243145922,0.0,0.0,0.0,0.0
2025-04-05 04:00:00,8008.7251049999995,14237.73352,8898.58345,13347.875175,0.3621820124738348,0.1047902487355953,0.1395542209354373,0.0117291103787582,0.0,0.0,0.0,0.0
2025-04-05 05:00:00,8553.056625,15205.434,9503.39625,14255.094374999999,0.36454012190084,0.1201049506231445,0.1301691497399577,0.0133869732522233,0.0,0.0,0.0,0.0
2025-04-05 06:00:00,9098.48088,16175.077120000002,10109.423200000001,15164.1348,0.3756706500145704,0.1116684342258424,0.108989466184824,0.0147200490701297,0.0313261711024739,0.0112116728511844,0.0463018743565066,0.0302198937447779
2025-04-05 07:00:00,9580.6944,17032.3456,10645.216,15967.824,0.36380416218667,0.0755841373635987,0.0781841873245407,0.0128817699866352,0.1624135899150351,0.1679390167598079,0.1786750734320847,0.2104820333828142
2025-04-05 08:00:00,9500.46219,16889.71056,10556.0691,15834.103650000001,0.3685114155701152,0.0497314658459215,0.0787692038305067,0.0033748068837419,0.3421760144572506,0.3693891531383013,0.3179203419797472,0.4138575707739425
